Problem:    lb_2
Rows:       2960
Columns:    8374 (8372 integer, 8372 binary)
Non-zeros:  33537
Status:     INTEGER OPTIMAL
Objective:  IND = 1016 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 IND                      1016                             
     2 CI1                         0            -0               
  2952 f[4,13,2,1]  *              0             0             1 
  2953 f[4,13,2,6]  *              0             0             1 
  2954 f[4,13,2,8]  *              0             0             1 
  2955 f[4,13,3,0]  *              0             0             1 
  2956 f[4,13,3,6]  *              0             0             1 
  2957 f[4,13,3,7]  *              0             0             1 
  2958 f[4,13,4,0]  *              1             0             1 
  2959 f[4,13,4,5]  *              0             0             1 
  2960 f[4,13,4,6]  *              1             0             1 
  2961 f[4,13,5,1]  *              0             0             1 
  2962 f[4,13,5,4]  *              0             0             1 
  2963 f[4,13,5,6]  *              0             0             1 
  2964 f[4,13,6,2]  *              0             0             1 
  2965 f[4,13,6,3]  *              0             0             1 
  2966 f[4,13,6,4]  *              0             0             1 
  2967 f[4,13,6,5]  *              0             0             1 
  2968 f[4,13,6,10] *              1             0             1 
  2969 f[4,13,7,3]  *              0             0             1 
  2970 f[4,13,7,8]  *              0             0             1 
  2971 f[4,13,7,9]  *              0             0             1 
  2972 f[4,13,8,1]  *              0             0             1 
  2973 f[4,13,8,2]  *              0             0             1 
  2974 f[4,13,8,7]  *              0             0             1 
  2975 f[4,13,8,11] *              1             0             1 
  2976 f[4,13,9,7]  *              0             0             1 
  2977 f[4,13,9,12] *              0             0             1 
  2978 f[4,13,9,13] *              0             0             1 
  2979 f[4,13,10,6] *              0             0             1 
  2980 f[4,13,10,11]
                    *              0             0             1 
  2981 f[4,13,10,12]
                    *              1             0             1 
  2982 f[4,13,11,8] *              0             0             1 
  2983 f[4,13,11,10]
                    *              0             0             1 
  2984 f[4,13,11,13]
                    *              1             0             1 
  2985 f[4,13,12,9] *              0             0             1 
  2986 f[4,13,12,10]
                    *              0             0             1 
  2987 f[4,13,12,13]
                    *              1             0             1 
  2988 f[4,13,13,9] *              0             0             1 
  2989 f[4,13,13,11]
                    *              0             0             1 
  2990 f[4,13,13,12]
                    *              0             0             1 
  2991 f[5,0,0,1]   *              0             0             1 
  2992 f[5,0,0,3]   *              0             0             1 
  2993 f[5,0,0,4]   *              0             0             1 
  2994 f[5,0,1,0]   *              1             0             1 
  2995 f[5,0,1,2]   *              0             0             1 
  2996 f[5,0,1,5]   *              0             0             1 
  2997 f[5,0,1,8]   *              0             0             1 
  2998 f[5,0,2,1]   *              0             0             1 
  2999 f[5,0,2,6]   *              0             0             1 
  3000 f[5,0,2,8]   *              0             0             1 
  3001 f[5,0,3,0]   *              0             0             1 
  3002 f[5,0,3,6]   *              0             0             1 
  3003 f[5,0,3,7]   *              0             0             1 
  3004 f[5,0,4,0]   *              1             0             1 
  3005 f[5,0,4,5]   *              0             0             1 
  3006 f[5,0,4,6]   *              0             0             1 
  3007 f[5,0,5,1]   *              1             0             1 
  3008 f[5,0,5,4]   *              1             0             1 
  3009 f[5,0,5,6]   *              0             0             1 
  3010 f[5,0,6,2]   *              0             0             1 
  3011 f[5,0,6,3]   *              0             0             1 
  3012 f[5,0,6,4]   *              0             0             1 
  3013 f[5,0,6,5]   *              0             0             1 
  3014 f[5,0,6,10]  *              0             0             1 
  3015 f[5,0,7,3]   *              0             0             1 
  3016 f[5,0,7,8]   *              0             0             1 
  3017 f[5,0,7,9]   *              0             0             1 
  3018 f[5,0,8,1]   *              0             0             1 
  3019 f[5,0,8,2]   *              0             0             1 
  3020 f[5,0,8,7]   *              0             0             1 
  3021 f[5,0,8,11]  *              0             0             1 
  3022 f[5,0,9,7]   *              0             0             1 
  3023 f[5,0,9,12]  *              0             0             1 
  3024 f[5,0,9,13]  *              0             0             1 
  3025 f[5,0,10,6]  *              0             0             1 
  3026 f[5,0,10,11] *              0             0             1 
  3027 f[5,0,10,12] *              0             0             1 
  3028 f[5,0,11,8]  *              0             0             1 
  3029 f[5,0,11,10] *              0             0             1 
  3030 f[5,0,11,13] *              0             0             1 
  3031 f[5,0,12,9]  *              0             0             1 
  3032 f[5,0,12,10] *              0             0             1 
  3033 f[5,0,12,13] *              0             0             1 
  3034 f[5,0,13,9]  *              0             0             1 
  3035 f[5,0,13,11] *              0             0             1 
  3036 f[5,0,13,12] *              0             0             1 
  3037 f[5,1,0,1]   *              1             0             1 
  3038 f[5,1,0,3]   *              0             0             1 
  3039 f[5,1,0,4]   *              0             0             1 
  3040 f[5,1,1,0]   *              0             0             1 
  3041 f[5,1,1,2]   *              0             0             1 
  3042 f[5,1,1,5]   *              0             0             1 
  3043 f[5,1,1,8]   *              0             0             1 
  3044 f[5,1,2,1]   *              0             0             1 
  3045 f[5,1,2,6]   *              0             0             1 
  3046 f[5,1,2,8]   *              0             0             1 
  3047 f[5,1,3,0]   *              0             0             1 
  3048 f[5,1,3,6]   *              0             0             1 
  3049 f[5,1,3,7]   *              0             0             1 
  3050 f[5,1,4,0]   *              1             0             1 
  3051 f[5,1,4,5]   *              0             0             1 
  3052 f[5,1,4,6]   *              0             0             1 
  3053 f[5,1,5,1]   *              1             0             1 
  3054 f[5,1,5,4]   *              1             0             1 
  3055 f[5,1,5,6]   *              0             0             1 
  3056 f[5,1,6,2]   *              0             0             1 
  3057 f[5,1,6,3]   *              0             0             1 
  3058 f[5,1,6,4]   *              0             0             1 
  3059 f[5,1,6,5]   *              0             0             1 
  3060 f[5,1,6,10]  *              0             0             1 
  3061 f[5,1,7,3]   *              0             0             1 
  3062 f[5,1,7,8]   *              0             0             1 
  3063 f[5,1,7,9]   *              0             0             1 
  3064 f[5,1,8,1]   *              0             0             1 
  3065 f[5,1,8,2]   *              0             0             1 
  3066 f[5,1,8,7]   *              0             0             1 
  3067 f[5,1,8,11]  *              0             0             1 
  3068 f[5,1,9,7]   *              0             0             1 
  3069 f[5,1,9,12]  *              0             0             1 
  3070 f[5,1,9,13]  *              0             0             1 
  3071 f[5,1,10,6]  *              0             0             1 
  3072 f[5,1,10,11] *              0             0             1 
  3073 f[5,1,10,12] *              0             0             1 
  3074 f[5,1,11,8]  *              0             0             1 
  3075 f[5,1,11,10] *              0             0             1 
  3076 f[5,1,11,13] *              0             0             1 
  3077 f[5,1,12,9]  *              0             0             1 
  3078 f[5,1,12,10] *              0             0             1 
  3079 f[5,1,12,13] *              0             0             1 
  3080 f[5,1,13,9]  *              0             0             1 
  3081 f[5,1,13,11] *              0             0             1 
  3082 f[5,1,13,12] *              0             0             1 
  3083 f[5,2,0,1]   *              0             0             1 
  3084 f[5,2,0,3]   *              0             0             1 
  3085 f[5,2,0,4]   *              0             0             1 
  3086 f[5,2,1,0]   *              0             0             1 
  3087 f[5,2,1,2]   *              1             0             1 
  3088 f[5,2,1,5]   *              0             0             1 
  3089 f[5,2,1,8]   *              0             0             1 
  3090 f[5,2,2,1]   *              0             0             1 
  3091 f[5,2,2,6]   *              0             0             1 
  3092 f[5,2,2,8]   *              0             0             1 
  3093 f[5,2,3,0]   *              0             0             1 
  3094 f[5,2,3,6]   *              0             0             1 
  3095 f[5,2,3,7]   *              0             0             1 
  3096 f[5,2,4,0]   *              0             0             1 
  3097 f[5,2,4,5]   *              0             0             1 
  3098 f[5,2,4,6]   *              0             0             1 
  3099 f[5,2,5,1]   *              1             0             1 
  3100 f[5,2,5,4]   *              0             0             1 
  3101 f[5,2,5,6]   *              1             0             1 
  3102 f[5,2,6,2]   *              1             0             1 
  3103 f[5,2,6,3]   *              0             0             1 
  3104 f[5,2,6,4]   *              0             0             1 
  3105 f[5,2,6,5]   *              0             0             1 
  3106 f[5,2,6,10]  *              0             0             1 
  3107 f[5,2,7,3]   *              0             0             1 
  3108 f[5,2,7,8]   *              0             0             1 
  3109 f[5,2,7,9]   *              0             0             1 
  3110 f[5,2,8,1]   *              0             0             1 
  3111 f[5,2,8,2]   *              0             0             1 
  3112 f[5,2,8,7]   *              0             0             1 
  3113 f[5,2,8,11]  *              0             0             1 
  3114 f[5,2,9,7]   *              0             0             1 
  3115 f[5,2,9,12]  *              0             0             1 
  3116 f[5,2,9,13]  *              0             0             1 
  3117 f[5,2,10,6]  *              0             0             1 
  3118 f[5,2,10,11] *              0             0             1 
  3119 f[5,2,10,12] *              0             0             1 
  3120 f[5,2,11,8]  *              0             0             1 
  3121 f[5,2,11,10] *              0             0             1 
  3122 f[5,2,11,13] *              0             0             1 
  3123 f[5,2,12,9]  *              0             0             1 
  3124 f[5,2,12,10] *              0             0             1 
  3125 f[5,2,12,13] *              0             0             1 
  3126 f[5,2,13,9]  *              0             0             1 
  3127 f[5,2,13,11] *              0             0             1 
  3128 f[5,2,13,12] *              0             0             1 
  3129 f[5,3,0,1]   *              0             0             1 
  3130 f[5,3,0,3]   *              1             0             1 
  3131 f[5,3,0,4]   *              0             0             1 
  3132 f[5,3,1,0]   *              0             0             1 
  3133 f[5,3,1,2]   *              0             0             1 
  3134 f[5,3,1,5]   *              0             0             1 
  3135 f[5,3,1,8]   *              0             0             1 
  3136 f[5,3,2,1]   *              0             0             1 
  3137 f[5,3,2,6]   *              0             0             1 
  3138 f[5,3,2,8]   *              0             0             1 
  3139 f[5,3,3,0]   *              0             0             1 
  3140 f[5,3,3,6]   *              0             0             1 
  3141 f[5,3,3,7]   *              0             0             1 
  3142 f[5,3,4,0]   *              1             0             1 
  3143 f[5,3,4,5]   *              0             0             1 
  3144 f[5,3,4,6]   *              0             0             1 
  3145 f[5,3,5,1]   *              0             0             1 
  3146 f[5,3,5,4]   *              1             0             1 
  3147 f[5,3,5,6]   *              1             0             1 
  3148 f[5,3,6,2]   *              0             0             1 
  3149 f[5,3,6,3]   *              1             0             1 
  3150 f[5,3,6,4]   *              0             0             1 
  3151 f[5,3,6,5]   *              0             0             1 
  3152 f[5,3,6,10]  *              0             0             1 
  3153 f[5,3,7,3]   *              0             0             1 
  3154 f[5,3,7,8]   *              0             0             1 
  3155 f[5,3,7,9]   *              0             0             1 
  3156 f[5,3,8,1]   *              0             0             1 
  3157 f[5,3,8,2]   *              0             0             1 
  3158 f[5,3,8,7]   *              0             0             1 
  3159 f[5,3,8,11]  *              0             0             1 
  3160 f[5,3,9,7]   *              0             0             1 
  3161 f[5,3,9,12]  *              0             0             1 
  3162 f[5,3,9,13]  *              0             0             1 
  3163 f[5,3,10,6]  *              0             0             1 
  3164 f[5,3,10,11] *              0             0             1 
  3165 f[5,3,10,12] *              0             0             1 
  3166 f[5,3,11,8]  *              0             0             1 
  3167 f[5,3,11,10] *              0             0             1 
  3168 f[5,3,11,13] *              0             0             1 
  3169 f[5,3,12,9]  *              0             0             1 
  3170 f[5,3,12,10] *              0             0             1 
  3171 f[5,3,12,13] *              0             0             1 
  3172 f[5,3,13,9]  *              0             0             1 
  3173 f[5,3,13,11] *              0             0             1 
  3174 f[5,3,13,12] *              0             0             1 
  3175 f[5,4,0,1]   *              0             0             1 
  3176 f[5,4,0,3]   *              0             0             1 
  3177 f[5,4,0,4]   *              0             0             1 
  3178 f[5,4,1,0]   *              0             0             1 
  3179 f[5,4,1,2]   *              0             0             1 
  3180 f[5,4,1,5]   *              0             0             1 
  3181 f[5,4,1,8]   *              0             0             1 
  3182 f[5,4,2,1]   *              0             0             1 
  3183 f[5,4,2,6]   *              0             0             1 
  3184 f[5,4,2,8]   *              0             0             1 
  3185 f[5,4,3,0]   *              0             0             1 
  3186 f[5,4,3,6]   *              0             0             1 
  3187 f[5,4,3,7]   *              0             0             1 
  3188 f[5,4,4,0]   *              0             0             1 
  3189 f[5,4,4,5]   *              0             0             1 
  3190 f[5,4,4,6]   *              0             0             1 
  3191 f[5,4,5,1]   *              0             0             1 
  3192 f[5,4,5,4]   *              1             0             1 
  3193 f[5,4,5,6]   *              1             0             1 
  3194 f[5,4,6,2]   *              0             0             1 
  3195 f[5,4,6,3]   *              0             0             1 
  3196 f[5,4,6,4]   *              1             0             1 
  3197 f[5,4,6,5]   *              0             0             1 
  3198 f[5,4,6,10]  *              0             0             1 
  3199 f[5,4,7,3]   *              0             0             1 
  3200 f[5,4,7,8]   *              0             0             1 
  3201 f[5,4,7,9]   *              0             0             1 
  3202 f[5,4,8,1]   *              0             0             1 
  3203 f[5,4,8,2]   *              0             0             1 
  3204 f[5,4,8,7]   *              0             0             1 
  3205 f[5,4,8,11]  *              0             0             1 
  3206 f[5,4,9,7]   *              0             0             1 
  3207 f[5,4,9,12]  *              0             0             1 
  3208 f[5,4,9,13]  *              0             0             1 
  3209 f[5,4,10,6]  *              0             0             1 
  3210 f[5,4,10,11] *              0             0             1 
  3211 f[5,4,10,12] *              0             0             1 
  3212 f[5,4,11,8]  *              0             0             1 
  3213 f[5,4,11,10] *              0             0             1 
  3214 f[5,4,11,13] *              0             0             1 
  3215 f[5,4,12,9]  *              0             0             1 
  3216 f[5,4,12,10] *              0             0             1 
  3217 f[5,4,12,13] *              0             0             1 
  3218 f[5,4,13,9]  *              0             0             1 
  3219 f[5,4,13,11] *              0             0             1 
  3220 f[5,4,13,12] *              0             0             1 
  3221 f[5,6,0,1]   *              0             0             1 
  3222 f[5,6,0,3]   *              0             0             1 
  3223 f[5,6,0,4]   *              0             0             1 
  3224 f[5,6,1,0]   *              0             0             1 
  3225 f[5,6,1,2]   *              0             0             1 
  3226 f[5,6,1,5]   *              0             0             1 
  3227 f[5,6,1,8]   *              0             0             1 
  3228 f[5,6,2,1]   *              0             0             1 
  3229 f[5,6,2,6]   *              0             0             1 
  3230 f[5,6,2,8]   *              0             0             1 
  3231 f[5,6,3,0]   *              0             0             1 
  3232 f[5,6,3,6]   *              0             0             1 
  3233 f[5,6,3,7]   *              0             0             1 
  3234 f[5,6,4,0]   *              0             0             1 
  3235 f[5,6,4,5]   *              0             0             1 
  3236 f[5,6,4,6]   *              1             0             1 
  3237 f[5,6,5,1]   *              0             0             1 
  3238 f[5,6,5,4]   *              1             0             1 
  3239 f[5,6,5,6]   *              1             0             1 
  3240 f[5,6,6,2]   *              0             0             1 
  3241 f[5,6,6,3]   *              0             0             1 
  3242 f[5,6,6,4]   *              0             0             1 
  3243 f[5,6,6,5]   *              0             0             1 
  3244 f[5,6,6,10]  *              0             0             1 
  3245 f[5,6,7,3]   *              0             0             1 
  3246 f[5,6,7,8]   *              0             0             1 
  3247 f[5,6,7,9]   *              0             0             1 
  3248 f[5,6,8,1]   *              0             0             1 
  3249 f[5,6,8,2]   *              0             0             1 
  3250 f[5,6,8,7]   *              0             0             1 
  3251 f[5,6,8,11]  *              0             0             1 
  3252 f[5,6,9,7]   *              0             0             1 
  3253 f[5,6,9,12]  *              0             0             1 
  3254 f[5,6,9,13]  *              0             0             1 
  3255 f[5,6,10,6]  *              0             0             1 
  3256 f[5,6,10,11] *              0             0             1 
  3257 f[5,6,10,12] *              0             0             1 
  3258 f[5,6,11,8]  *              0             0             1 
  3259 f[5,6,11,10] *              0             0             1 
  3260 f[5,6,11,13] *              0             0             1 
  3261 f[5,6,12,9]  *              0             0             1 
  3262 f[5,6,12,10] *              0             0             1 
  3263 f[5,6,12,13] *              0             0             1 
  3264 f[5,6,13,9]  *              0             0             1 
  3265 f[5,6,13,11] *              0             0             1 
  3266 f[5,6,13,12] *              0             0             1 
  3267 f[5,7,0,1]   *              0             0             1 
  3268 f[5,7,0,3]   *              0             0             1 
  3269 f[5,7,0,4]   *              0             0             1 
  3270 f[5,7,1,0]   *              0             0             1 
  3271 f[5,7,1,2]   *              0             0             1 
  3272 f[5,7,1,5]   *              0             0             1 
  3273 f[5,7,1,8]   *              1             0             1 
  3274 f[5,7,2,1]   *              0             0             1 
  3275 f[5,7,2,6]   *              0             0             1 
  3276 f[5,7,2,8]   *              0             0             1 
  3277 f[5,7,3,0]   *              0             0             1 
  3278 f[5,7,3,6]   *              0             0             1 
  3279 f[5,7,3,7]   *              1             0             1 
  3280 f[5,7,4,0]   *              0             0             1 
  3281 f[5,7,4,5]   *              0             0             1 
  3282 f[5,7,4,6]   *              0             0             1 
  3283 f[5,7,5,1]   *              1             0             1 
  3284 f[5,7,5,4]   *              0             0             1 
  3285 f[5,7,5,6]   *              1             0             1 
  3286 f[5,7,6,2]   *              0             0             1 
  3287 f[5,7,6,3]   *              1             0             1 
  3288 f[5,7,6,4]   *              0             0             1 
  3289 f[5,7,6,5]   *              0             0             1 
  3290 f[5,7,6,10]  *              0             0             1 
  3291 f[5,7,7,3]   *              0             0             1 
  3292 f[5,7,7,8]   *              0             0             1 
  3293 f[5,7,7,9]   *              0             0             1 
  3294 f[5,7,8,1]   *              0             0             1 
  3295 f[5,7,8,2]   *              0             0             1 
  3296 f[5,7,8,7]   *              1             0             1 
  3297 f[5,7,8,11]  *              0             0             1 
  3298 f[5,7,9,7]   *              0             0             1 
  3299 f[5,7,9,12]  *              0             0             1 
  3300 f[5,7,9,13]  *              0             0             1 
  3301 f[5,7,10,6]  *              0             0             1 
  3302 f[5,7,10,11] *              0             0             1 
  3303 f[5,7,10,12] *              0             0             1 
  3304 f[5,7,11,8]  *              0             0             1 
  3305 f[5,7,11,10] *              0             0             1 
  3306 f[5,7,11,13] *              0             0             1 
  3307 f[5,7,12,9]  *              0             0             1 
  3308 f[5,7,12,10] *              0             0             1 
  3309 f[5,7,12,13] *              0             0             1 
  3310 f[5,7,13,9]  *              0             0             1 
  3311 f[5,7,13,11] *              0             0             1 
  3312 f[5,7,13,12] *              0             0             1 
  3313 f[5,8,0,1]   *              0             0             1 
  3314 f[5,8,0,3]   *              0             0             1 
  3315 f[5,8,0,4]   *              0             0             1 
  3316 f[5,8,1,0]   *              0             0             1 
  3317 f[5,8,1,2]   *              0             0             1 
  3318 f[5,8,1,5]   *              0             0             1 
  3319 f[5,8,1,8]   *              1             0             1 
  3320 f[5,8,2,1]   *              0             0             1 
  3321 f[5,8,2,6]   *              0             0             1 
  3322 f[5,8,2,8]   *              1             0             1 
  3323 f[5,8,3,0]   *              0             0             1 
  3324 f[5,8,3,6]   *              0             0             1 
  3325 f[5,8,3,7]   *              0             0             1 
  3326 f[5,8,4,0]   *              0             0             1 
  3327 f[5,8,4,5]   *              0             0             1 
  3328 f[5,8,4,6]   *              0             0             1 
  3329 f[5,8,5,1]   *              1             0             1 
  3330 f[5,8,5,4]   *              0             0             1 
  3331 f[5,8,5,6]   *              1             0             1 
  3332 f[5,8,6,2]   *              1             0             1 
  3333 f[5,8,6,3]   *              0             0             1 
  3334 f[5,8,6,4]   *              0             0             1 
  3335 f[5,8,6,5]   *              0             0             1 
  3336 f[5,8,6,10]  *              0             0             1 
  3337 f[5,8,7,3]   *              0             0             1 
  3338 f[5,8,7,8]   *              0             0             1 
  3339 f[5,8,7,9]   *              0             0             1 
  3340 f[5,8,8,1]   *              0             0             1 
  3341 f[5,8,8,2]   *              0             0             1 
  3342 f[5,8,8,7]   *              0             0             1 
  3343 f[5,8,8,11]  *              0             0             1 
  3344 f[5,8,9,7]   *              0             0             1 
  3345 f[5,8,9,12]  *              0             0             1 
  3346 f[5,8,9,13]  *              0             0             1 
  3347 f[5,8,10,6]  *              0             0             1 
  3348 f[5,8,10,11] *              0             0             1 
  3349 f[5,8,10,12] *              0             0             1 
  3350 f[5,8,11,8]  *              0             0             1 
  3351 f[5,8,11,10] *              0             0             1 
  3352 f[5,8,11,13] *              0             0             1 
  3353 f[5,8,12,9]  *              0             0             1 
  3354 f[5,8,12,10] *              0             0             1 
  3355 f[5,8,12,13] *              0             0             1 
  3356 f[5,8,13,9]  *              0             0             1 
  3357 f[5,8,13,11] *              0             0             1 
  3358 f[5,8,13,12] *              0             0             1 
  3359 f[5,9,0,1]   *              0             0             1 
  3360 f[5,9,0,3]   *              0             0             1 
  3361 f[5,9,0,4]   *              0             0             1 
  3362 f[5,9,1,0]   *              0             0             1 
  3363 f[5,9,1,2]   *              0             0             1 
  3364 f[5,9,1,5]   *              0             0             1 
  3365 f[5,9,1,8]   *              1             0             1 
  3366 f[5,9,2,1]   *              0             0             1 
  3367 f[5,9,2,6]   *              0             0             1 
  3368 f[5,9,2,8]   *              0             0             1 
  3369 f[5,9,3,0]   *              0             0             1 
  3370 f[5,9,3,6]   *              0             0             1 
  3371 f[5,9,3,7]   *              0             0             1 
  3372 f[5,9,4,0]   *              0             0             1 
  3373 f[5,9,4,5]   *              0             0             1 
  3374 f[5,9,4,6]   *              0             0             1 
  3375 f[5,9,5,1]   *              1             0             1 
  3376 f[5,9,5,4]   *              0             0             1 
  3377 f[5,9,5,6]   *              1             0             1 
  3378 f[5,9,6,2]   *              0             0             1 
  3379 f[5,9,6,3]   *              0             0             1 
  3380 f[5,9,6,4]   *              0             0             1 
  3381 f[5,9,6,5]   *              0             0             1 
  3382 f[5,9,6,10]  *              1             0             1 
  3383 f[5,9,7,3]   *              0             0             1 
  3384 f[5,9,7,8]   *              0             0             1 
  3385 f[5,9,7,9]   *              1             0             1 
  3386 f[5,9,8,1]   *              0             0             1 
  3387 f[5,9,8,2]   *              0             0             1 
  3388 f[5,9,8,7]   *              1             0             1 
  3389 f[5,9,8,11]  *              0             0             1 
  3390 f[5,9,9,7]   *              0             0             1 
  3391 f[5,9,9,12]  *              0             0             1 
  3392 f[5,9,9,13]  *              0             0             1 
  3393 f[5,9,10,6]  *              0             0             1 
  3394 f[5,9,10,11] *              0             0             1 
  3395 f[5,9,10,12] *              1             0             1 
  3396 f[5,9,11,8]  *              0             0             1 
  3397 f[5,9,11,10] *              0             0             1 
  3398 f[5,9,11,13] *              0             0             1 
  3399 f[5,9,12,9]  *              1             0             1 
  3400 f[5,9,12,10] *              0             0             1 
  3401 f[5,9,12,13] *              0             0             1 
  3402 f[5,9,13,9]  *              0             0             1 
  3403 f[5,9,13,11] *              0             0             1 
  3404 f[5,9,13,12] *              0             0             1 
  3405 f[5,10,0,1]  *              0             0             1 
  3406 f[5,10,0,3]  *              0             0             1 
  3407 f[5,10,0,4]  *              0             0             1 
  3408 f[5,10,1,0]  *              0             0             1 
  3409 f[5,10,1,2]  *              0             0             1 
  3410 f[5,10,1,5]  *              0             0             1 
  3411 f[5,10,1,8]  *              1             0             1 
  3412 f[5,10,2,1]  *              0             0             1 
  3413 f[5,10,2,6]  *              0             0             1 
  3414 f[5,10,2,8]  *              0             0             1 
  3415 f[5,10,3,0]  *              0             0             1 
  3416 f[5,10,3,6]  *              0             0             1 
  3417 f[5,10,3,7]  *              0             0             1 
  3418 f[5,10,4,0]  *              0             0             1 
  3419 f[5,10,4,5]  *              0             0             1 
  3420 f[5,10,4,6]  *              0             0             1 
  3421 f[5,10,5,1]  *              1             0             1 
  3422 f[5,10,5,4]  *              0             0             1 
  3423 f[5,10,5,6]  *              1             0             1 
  3424 f[5,10,6,2]  *              0             0             1 
  3425 f[5,10,6,3]  *              0             0             1 
  3426 f[5,10,6,4]  *              0             0             1 
  3427 f[5,10,6,5]  *              0             0             1 
  3428 f[5,10,6,10] *              1             0             1 
  3429 f[5,10,7,3]  *              0             0             1 
  3430 f[5,10,7,8]  *              0             0             1 
  3431 f[5,10,7,9]  *              0             0             1 
  3432 f[5,10,8,1]  *              0             0             1 
  3433 f[5,10,8,2]  *              0             0             1 
  3434 f[5,10,8,7]  *              0             0             1 
  3435 f[5,10,8,11] *              1             0             1 
  3436 f[5,10,9,7]  *              0             0             1 
  3437 f[5,10,9,12] *              0             0             1 
  3438 f[5,10,9,13] *              0             0             1 
  3439 f[5,10,10,6] *              0             0             1 
  3440 f[5,10,10,11]
                    *              0             0             1 
  3441 f[5,10,10,12]
                    *              0             0             1 
  3442 f[5,10,11,8] *              0             0             1 
  3443 f[5,10,11,10]
                    *              1             0             1 
  3444 f[5,10,11,13]
                    *              0             0             1 
  3445 f[5,10,12,9] *              0             0             1 
  3446 f[5,10,12,10]
                    *              0             0             1 
  3447 f[5,10,12,13]
                    *              0             0             1 
  3448 f[5,10,13,9] *              0             0             1 
  3449 f[5,10,13,11]
                    *              0             0             1 
  3450 f[5,10,13,12]
                    *              0             0             1 
  3451 f[5,11,0,1]  *              0             0             1 
  3452 f[5,11,0,3]  *              0             0             1 
  3453 f[5,11,0,4]  *              0             0             1 
  3454 f[5,11,1,0]  *              0             0             1 
  3455 f[5,11,1,2]  *              0             0             1 
  3456 f[5,11,1,5]  *              0             0             1 
  3457 f[5,11,1,8]  *              1             0             1 
  3458 f[5,11,2,1]  *              0             0             1 
  3459 f[5,11,2,6]  *              0             0             1 
  3460 f[5,11,2,8]  *              0             0             1 
  3461 f[5,11,3,0]  *              0             0             1 
  3462 f[5,11,3,6]  *              0             0             1 
  3463 f[5,11,3,7]  *              0             0             1 
  3464 f[5,11,4,0]  *              0             0             1 
  3465 f[5,11,4,5]  *              0             0             1 
  3466 f[5,11,4,6]  *              0             0             1 
  3467 f[5,11,5,1]  *              1             0             1 
  3468 f[5,11,5,4]  *              0             0             1 
  3469 f[5,11,5,6]  *              1             0             1 
  3470 f[5,11,6,2]  *              0             0             1 
  3471 f[5,11,6,3]  *              0             0             1 
  3472 f[5,11,6,4]  *              0             0             1 
  3473 f[5,11,6,5]  *              0             0             1 
  3474 f[5,11,6,10] *              1             0             1 
  3475 f[5,11,7,3]  *              0             0             1 
  3476 f[5,11,7,8]  *              0             0             1 
  3477 f[5,11,7,9]  *              0             0             1 
  3478 f[5,11,8,1]  *              0             0             1 
  3479 f[5,11,8,2]  *              0             0             1 
  3480 f[5,11,8,7]  *              0             0             1 
  3481 f[5,11,8,11] *              1             0             1 
  3482 f[5,11,9,7]  *              0             0             1 
  3483 f[5,11,9,12] *              0             0             1 
  3484 f[5,11,9,13] *              0             0             1 
  3485 f[5,11,10,6] *              0             0             1 
  3486 f[5,11,10,11]
                    *              1             0             1 
  3487 f[5,11,10,12]
                    *              0             0             1 
  3488 f[5,11,11,8] *              0             0             1 
  3489 f[5,11,11,10]
                    *              0             0             1 
  3490 f[5,11,11,13]
                    *              0             0             1 
  3491 f[5,11,12,9] *              0             0             1 
  3492 f[5,11,12,10]
                    *              0             0             1 
  3493 f[5,11,12,13]
                    *              0             0             1 
  3494 f[5,11,13,9] *              0             0             1 
  3495 f[5,11,13,11]
                    *              0             0             1 
  3496 f[5,11,13,12]
                    *              0             0             1 
  3497 f[5,12,0,1]  *              0             0             1 
  3498 f[5,12,0,3]  *              0             0             1 
  3499 f[5,12,0,4]  *              0             0             1 
  3500 f[5,12,1,0]  *              0             0             1 
  3501 f[5,12,1,2]  *              0             0             1 
  3502 f[5,12,1,5]  *              0             0             1 
  3503 f[5,12,1,8]  *              1             0             1 
  3504 f[5,12,2,1]  *              0             0             1 
  3505 f[5,12,2,6]  *              0             0             1 
  3506 f[5,12,2,8]  *              0             0             1 
  3507 f[5,12,3,0]  *              0             0             1 
  3508 f[5,12,3,6]  *              0             0             1 
  3509 f[5,12,3,7]  *              0             0             1 
  3510 f[5,12,4,0]  *              0             0             1 
  3511 f[5,12,4,5]  *              0             0             1 
  3512 f[5,12,4,6]  *              0             0             1 
  3513 f[5,12,5,1]  *              1             0             1 
  3514 f[5,12,5,4]  *              0             0             1 
  3515 f[5,12,5,6]  *              1             0             1 
  3516 f[5,12,6,2]  *              0             0             1 
  3517 f[5,12,6,3]  *              0             0             1 
  3518 f[5,12,6,4]  *              0             0             1 
  3519 f[5,12,6,5]  *              0             0             1 
  3520 f[5,12,6,10] *              1             0             1 
  3521 f[5,12,7,3]  *              0             0             1 
  3522 f[5,12,7,8]  *              0             0             1 
  3523 f[5,12,7,9]  *              0             0             1 
  3524 f[5,12,8,1]  *              0             0             1 
  3525 f[5,12,8,2]  *              0             0             1 
  3526 f[5,12,8,7]  *              0             0             1 
  3527 f[5,12,8,11] *              1             0             1 
  3528 f[5,12,9,7]  *              0             0             1 
  3529 f[5,12,9,12] *              0             0             1 
  3530 f[5,12,9,13] *              0             0             1 
